Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueJungle,blueMiddle,blueADC,blueSupport,redTop,redJungle,redMiddle,redADC,redSupport
2015,Summer,Season,TDK,0,1,TIP,37,Seraph,Kez,Ninja,Emperor,Smoothie,Impact,Rush,XiaoWeiXiao,Apollo,Gate
2015,Summer,Season,T8,0,1,GV,49,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,T8,0,1,TL,42,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Season,DIG,0,1,CLG,30,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Season,GV,0,1,TIP,35,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Season,NME,0,1,TSM,58,Flaresz,Trashy,Innox,otter,Bodydrop,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Season,TDK,1,0,C9,38,Seraph,Kez,Ninja,Emperor,Smoothie,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,NME,0,1,DIG,32,Flaresz,Trashy,Innox,otter,Bodydrop,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Season,CLG,1,0,T8,28,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8
2015,Summer,Season,TSM,0,1,C9,32,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,GV,0,1,TDK,33,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Seraph,Kez,Ninja,Emperor,Smoothie
2015,Summer,Season,TL,1,0,TIP,60,Quas,IWDominate,FeniX,Piglet,Xpecial,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Season,T8,0,1,C9,33,CaliTrlolz8,Porpoise8,Goldenglue,Nien8,Dodo8,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Season,TIP,1,0,GV,29,Impact,Rush,Gate,Apollo,Adrian,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Season,TL,1,0,CLG,36,Quas,IWDominate,FeniX,Piglet,Xpecial,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Spring,Playoffs,CLG,0,1,TL,40,ZionSpartan,Xmithie,Link,Doublelift,aphromoo,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Playoffs,TL,1,0,CLG,35,Quas,IWDominate,FeniX,Piglet,Xpecial,ZionSpartan,Xmithie,Link,Doublelift,aphromoo
2015,Spring,Playoffs,CLG,0,1,TL,33,ZionSpartan,Xmithie,Link,Doublelift,aphromoo,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Playoffs,TIP,1,0,GV,26,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu
2015,Spring,Playoffs,GV,1,0,TIP,43,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Playoffs,GV,0,1,TIP,32,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Playoffs,GV,0,1,TIP,26,Hauntzer,Saintvicious,Keane,Cop,Bunny FuFuu,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Playoffs,C9,0,1,TL,41,Balls,Meteos,Hai,Sneaky,LemonNation,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Playoffs,TL,1,0,C9,33,Quas,IWDominate,FeniX,Piglet,Xpecial,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Playoffs,C9,1,0,TL,39,Balls,Meteos,Hai,Sneaky,LemonNation,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Playoffs,TL,0,1,C9,42,Quas,IWDominate,FeniX,Piglet,Xpecial,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Playoffs,C9,1,0,TL,32,Balls,Meteos,Hai,Sneaky,LemonNation,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Playoffs,TSM,0,1,TIP,39,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Playoffs,TIP,0,1,TSM,42,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Playoffs,TIP,0,1,TSM,30,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Playoffs,TIP,0,1,TSM,30,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Playoffs,TIP,1,0,TL,38,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Playoffs,TL,1,0,TIP,42,Quas,IWDominate,FeniX,Piglet,Xpecial,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Playoffs,TL,0,1,TIP,41,Quas,IWDominate,FeniX,Piglet,Xpecial,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Playoffs,TL,1,0,TIP,30,Quas,IWDominate,FeniX,Piglet,Xpecial,Impact,Rush,XiaoWeiXiao,Apollo,Adrian
2015,Spring,Playoffs,TIP,0,1,TL,37,Impact,Rush,XiaoWeiXiao,Apollo,Adrian,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Spring,Playoffs,TSM,0,1,C9,34,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Playoffs,C9,0,1,TSM,43,Balls,Meteos,Hai,Sneaky,LemonNation,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Spring,Playoffs,TSM,1,0,C9,35,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Balls,Meteos,Hai,Sneaky,LemonNation
2015,Spring,Playoffs,C9,0,1,TSM,33,Balls,Meteos,Hai,Sneaky,LemonNation,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Playoffs,TIP,1,0,DIG,41,Impact,Rush,Gate,Apollo,Adrian,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Playoffs,DIG,0,1,TIP,38,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Playoffs,TIP,1,0,DIG,38,Impact,Rush,Gate,Apollo,Adrian,Gamsu,Helios,Shiphtur,CoreJJ,KiWiKiD
2015,Summer,Playoffs,GV,0,1,TSM,40,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Playoffs,GV,1,0,TSM,47,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Playoffs,TSM,1,0,GV,32,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Playoffs,GV,0,1,TSM,30,Hauntzer,Move,Keane,Altec,Bunny FuFuu,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Playoffs,CLG,1,0,TIP,44,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Playoffs,TIP,0,1,CLG,40,Impact,Rush,Gate,Apollo,Adrian,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Playoffs,CLG,1,0,TIP,28,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Playoffs,TL,0,1,TSM,54,Quas,IWDominate,FeniX,Piglet,Xpecial,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Playoffs,TSM,1,0,TL,56,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Playoffs,TL,1,0,TSM,44,Quas,IWDominate,FeniX,Piglet,Xpecial,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Playoffs,TSM,1,0,TL,38,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Playoffs,TL,1,0,TIP,41,Quas,IWDominate,FeniX,Piglet,Xpecial,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Playoffs,TIP,1,0,TL,38,Impact,Rush,Gate,Apollo,Adrian,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Playoffs,TL,1,0,TIP,33,Quas,IWDominate,FeniX,Piglet,Xpecial,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Playoffs,TIP,0,1,TL,37,Impact,Rush,Gate,Apollo,Adrian,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Playoffs,CLG,1,0,TSM,40,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Playoffs,TSM,0,1,CLG,32,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo
2015,Summer,Playoffs,CLG,1,0,TSM,35,ZionSpartan,Xmithie,Pobelter,Doublelift,aphromoo,Dyrus,Santorin,Bjergsen,WildTurtle,Lustboy
2015,Summer,Regional,C9,0,1,GV,35,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Regional,C9,0,1,GV,41,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Regional,C9,1,0,GV,34,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Regional,C9,1,0,GV,37,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Regional,C9,1,0,GV,31,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Hauntzer,Move,Keane,Altec,Bunny FuFuu
2015,Summer,Regional,TIP,1,0,C9,34,Impact,Rush,Gate,Apollo,Adrian,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Regional,C9,0,1,TIP,34,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Regional,TIP,0,1,C9,29,Impact,Rush,Gate,Apollo,Adrian,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Regional,C9,1,0,TIP,36,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Impact,Rush,Gate,Apollo,Adrian
2015,Summer,Regional,TIP,0,1,C9,39,Impact,Rush,Gate,Apollo,Adrian,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Regional,TL,0,1,C9,32,Quas,IWDominate,FeniX,Piglet,Xpecial,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Regional,C9,0,1,TL,29,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Quas,IWDominate,FeniX,Piglet,Xpecial
2015,Summer,Regional,TL,0,1,C9,58,Quas,IWDominate,FeniX,Piglet,Xpecial,Balls,Hai,Incarnati0n,Sneaky,LemonNation
2015,Summer,Regional,C9,1,0,TL,42,Balls,Hai,Incarnati0n,Sneaky,LemonNation,Quas,IWDominate,FeniX,Piglet,Xpecial
2016,Spring,Season,TSM,0,1,CLG,45,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,C9,0,1,IMT,28,Balls,Rush,Jensen,Sneaky,Bunny FuFuu,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,DIG,0,1,NRG,41,Smittyj,Kirei,Shiphtur,Apollo,KiWiKiD,Cris,Shrimp,GBM,Altec,KonKwon
2016,Spring,Season,REN,1,0,TL,62,RF Legendary,Crumbz,AlexIch,Freeze,Remi,Lourlo,IWDominate,Fenix,Piglet,Smoothie
2016,Spring,Season,FOX,1,0,TIP,37,kfo,Hard,Froggen,Keith,Big,Feng,beibei,Gate,Mash,Ken
2016,Spring,Season,REN,0,1,NRG,36,RF Legendary,Crumbz,AlexIch,Freeze,Remi,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Season,DIG,1,0,CLG,32,Smittyj,Kirei,Shiphtur,Apollo,KiWiKiD,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,TSM,1,0,TL,44,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Season,FOX,0,1,C9,29,kfo,Hard,Froggen,Keith,Big,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Season,IMT,1,0,TIP,19,Huni,Reignover,Pobelter,WildTurtle,Adrian,Feng,beibei,Gate,Mash,Ken
2016,Spring,Season,TIP,1,0,C9,36,Seraph,beibei,Gate,Mash,Ken,Balls,Rush,Jensen,Sneaky,Bunny FuFuu
2016,Spring,Season,TSM,0,1,IMT,39,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,TL,0,1,CLG,32,Lourlo,Dardoch,Fenix,Piglet,Matt,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,DIG,1,0,REN,48,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD,RF Legendary,Crumbz,AlexIch,LOD,Remi
2016,Spring,Season,TSM,1,0,DIG,29,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,NRG,0,1,IMT,34,Impact,Moon,GBM,Altec,KonKwon,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,CLG,0,1,C9,33,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Season,FOX,0,1,TL,49,Solo,Grigne,Goldenglue,Keith,Big,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Season,REN,0,1,TIP,42,RF Legendary,Crumbz,AlexIch,LOD,Remi,Gate,Procxin,Pirean,Mash,Ken
2016,Spring,Season,TIP,1,0,DIG,27,Seraph,Procxin,Pirean,Mash,Gate,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,C9,0,1,TSM,29,Balls,Rush,Jensen,Sneaky,Hai,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,TL,1,0,NRG,35,Lourlo,Dardoch,Fenix,Piglet,Matt,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Season,CLG,1,0,FOX,33,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Solo,Grigne,Goldenglue,Keith,Big
2016,Spring,Season,IMT,1,0,REN,30,Huni,Reignover,Pobelter,WildTurtle,Adrian,RF Legendary,Crumbz,AlexIch,Ohq,Remi
2016,Spring,Season,TL,1,0,TIP,31,Lourlo,Dardoch,Fenix,Piglet,Matt,Seraph,Procxin,Pirean,Mash,Gate
2016,Spring,Season,NRG,1,0,TSM,32,Impact,Moon,GBM,Altec,KonKwon,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,DIG,0,1,C9,31,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Season,FOX,0,1,IMT,20,Solo,Grigne,Goldenglue,Keith,Big,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,CLG,1,0,REN,42,Darshan,Xmithie,Huhi,Stixxay,aphromoo,RF Legendary,Crumbz,AlexIch,Freeze,Remi
2016,Spring,Season,TL,1,0,DIG,31,Lourlo,Dardoch,Fenix,Piglet,Matt,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,C9,1,0,REN,20,Balls,Rush,Jensen,Sneaky,Hai,RF Legendary,Crumbz,AlexIch,Freeze,Hakuho
2016,Spring,Season,CLG,0,1,IMT,33,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,TSM,1,0,FOX,39,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Solo,Hard,Goldenglue,Keith,Big
2016,Spring,Season,NRG,1,0,TIP,41,Impact,Moon,GBM,Altec,KonKwon,Feng,Procxin,Pirean,Mash,Gate
2016,Spring,Season,IMT,1,0,TL,29,Huni,Reignover,Pobelter,WildTurtle,Adrian,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Season,C9,1,0,NRG,30,Balls,Rush,Jensen,Sneaky,Hai,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Season,REN,0,1,TSM,39,Flaresz,Crumbz,AlexIch,Freeze,Hakuho,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,TIP,0,1,CLG,24,Feng,Procxin,Pirean,Mash,Gate,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,DIG,1,0,FOX,44,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD,Solo,Hard,Goldenglue,LOD,Stunt
2016,Spring,Season,FOX,1,0,REN,32,kfo,Hard,Froggen,Keith,Big,Flaresz,Crumbz,AlexIch,Freeze,Hakuho
2016,Spring,Season,NRG,0,1,CLG,43,Impact,Moon,GBM,Altec,KonKwon,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,C9,1,0,TL,30,Balls,Rush,Jensen,Sneaky,Hai,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Season,TIP,0,1,TSM,32,Feng,Procxin,Pirean,Mash,Gate,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,IMT,1,0,DIG,27,Huni,Reignover,Pobelter,WildTurtle,Adrian,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,FOX,1,0,NRG,34,kfo,Hard,Froggen,Keith,Big,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Season,CLG,0,1,TSM,29,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,IMT,1,0,C9,30,Huni,Reignover,Pobelter,WildTurtle,Adrian,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Season,TL,1,0,REN,33,Lourlo,Dardoch,Fenix,Piglet,Matt,Flaresz,Crumbz,AlexIch,Freeze,Hakuho
2016,Spring,Season,DIG,0,1,TIP,46,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD,Feng,Procxin,Pirean,Mash,Gate
2016,Spring,Season,NRG,1,0,DIG,28,Impact,Moon,GBM,Altec,KonKwon,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,REN,0,1,IMT,33,RF Legendary,Crumbz,AlexIch,Freeze,Hakuho,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,TSM,0,1,C9,47,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Season,CLG,1,0,TIP,26,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Feng,Procxin,Pirean,Mash,Gate
2016,Spring,Season,TL,0,1,FOX,58,Lourlo,Dardoch,Fenix,Piglet,Matt,kfo,Hard,Froggen,Keith,Big
2016,Spring,Season,REN,0,1,CLG,31,RF Legendary,Crumbz,AlexIch,Freeze,Hakuho,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,DIG,1,0,TSM,37,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,NRG,0,1,C9,39,Impact,Moon,GBM,Altec,KonKwon,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Season,TIP,0,1,FOX,33,Feng,Procxin,Pirean,Mash,Gate,kfo,Hard,Froggen,Keith,Big
2016,Spring,Season,TL,0,1,IMT,28,Lourlo,Dardoch,Fenix,Piglet,Matt,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,TIP,0,1,TL,28,Feng,Procxin,Pirean,Mash,Gate,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Season,FOX,0,1,TSM,31,kfo,Hard,Froggen,Keith,Big,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,IMT,0,1,CLG,43,Huni,Reignover,Pobelter,WildTurtle,Adrian,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,NRG,1,0,REN,30,Impact,Moon,GBM,LOD,KonKwon,Seraph,Crumbz,AlexIch,Freeze,Hakuho
2016,Spring,Season,C9,1,0,DIG,29,Balls,Rush,Jensen,Sneaky,Hai,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,TIP,1,0,NRG,40,Feng,Procxin,Pirean,Mash,Gate,Impact,Moon,GBM,LOD,KonKwon
2016,Spring,Season,C9,0,1,CLG,41,Balls,Rush,Jensen,Sneaky,Hai,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,TL,1,0,TSM,30,Lourlo,Dardoch,Fenix,Piglet,Matt,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,REN,1,0,DIG,46,Seraph,Crumbz,AlexIch,Freeze,Hakuho,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,IMT,1,0,FOX,26,Huni,Reignover,Pobelter,WildTurtle,Adrian,kfo,Hard,Froggen,Keith,Big
2016,Spring,Season,REN,0,1,C9,57,Seraph,Crumbz,Ninja,Freeze,Hakuho,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Season,IMT,1,0,NRG,38,Huni,Reignover,Pobelter,WildTurtle,Adrian,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Season,CLG,0,1,TL,38,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Season,TSM,1,0,TIP,30,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Feng,Procxin,Pirean,Mash,Gate
2016,Spring,Season,FOX,1,0,DIG,68,kfo,Hard,Froggen,Keith,Big,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,C9,1,0,TIP,30,Balls,Rush,Jensen,Sneaky,Hai,Feng,Procxin,Pirean,Mash,Gate
2016,Spring,Season,NRG,1,0,TL,35,Impact,Moon,GBM,Altec,KonKwon,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Season,TSM,0,1,REN,30,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Seraph,Crumbz,Ninja,Freeze,Hakuho
2016,Spring,Season,DIG,0,1,IMT,49,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,FOX,0,1,CLG,41,kfo,Hard,Froggen,Keith,Big,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Season,TIP,0,1,REN,38,Feng,Procxin,Pirean,Mash,Gate,Seraph,Crumbz,Ninja,Freeze,Hakuho
2016,Spring,Season,CLG,1,0,NRG,25,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Season,IMT,1,0,TSM,29,Huni,Reignover,Pobelter,WildTurtle,Adrian,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Season,DIG,0,1,TL,35,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Season,C9,1,0,FOX,34,Balls,Rush,Jensen,Sneaky,Hai,kfo,Hard,Froggen,Keith,Big
2016,Spring,Season,REN,1,0,FOX,44,Seraph,Crumbz,Ninja,Freeze,Hakuho,kfo,Hard,Froggen,Keith,Big
2016,Spring,Season,TL,1,0,C9,34,Lourlo,Dardoch,Fenix,Piglet,Matt,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Season,TIP,0,1,IMT,30,Feng,Procxin,Pirean,Mash,Gate,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Season,CLG,1,0,DIG,26,Darshan,Xmithie,Huhi,Stixxay,aphromoo,BillyBoss,Kirei,Shiphtur,Apollo,KiWiKiD
2016,Spring,Season,TSM,0,1,NRG,45,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Season,TIP,0,1,REN,39,Feng,Procxin,Pirean,Mash,Gate,Seraph,Crumbz,Ninja,Freeze,Hakuho
2016,Summer,Season,TSM,1,0,CLG,33,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,0,1,TSM,39,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,NV,1,0,NRG,32,Seraph,Procxin,Ninja,LOD,Hakuho,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,1,0,NV,65,Quas,Santorin,GBM,ohq,KiWiKiD,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,NV,1,0,NRG,43,Seraph,Procxin,Ninja,LOD,Hakuho,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,C9,0,1,IMT,42,Impact,Meteos,Jensen,Sneaky,Bunny FuFuu,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,0,1,C9,44,Huni,Reignover,Pobelter,WildTurtle,Adrian,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,0,1,IMT,44,Impact,Meteos,Jensen,Sneaky,Smoothie,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,NV,1,0,TL,51,Seraph,Procxin,Ninja,LOD,Hakuho,Lourlo,Moon,Fenix,Piglet,Matt
2016,Summer,Season,TL,0,1,NV,35,Lourlo,Moon,Fenix,Piglet,Matt,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Season,APX,1,0,CLG,57,Ray,ShrimP,Keane,Apollo,Xpecial,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,1,0,APX,32,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,1,0,CLG,41,Ray,ShrimP,Keane,Apollo,Xpecial,Darshan,Xmithie,Huhi,Stixxay,aphromoo
